league,season,team,player,nation,pos,age,born,mp,starts,min,90s,gls,ast,g_a,gls_npk,pk,pkatt,yellow,red,gls_p90,ast_p90,g_a_p90,gls_npk_p90,g_a_npk_p90,player_key,sh,sot,sot_pct,sh_p90,sot_p90,g_per_sh,g_per_sot,gk_ga,gk_ga90,gk_sota,gk_saves,gk_save_pct,gk_w,gk_d,gk_l,gk_cs,gk_cs_pct,gk_pk_faced,gk_pk_allowed,gk_pk_saved,gk_pk_missed,gk_pk_save_pct,mn_per_mp,min_pct,mn_per_start,starts_completed,subs,mn_per_sub,unsub,ppm,ong,onga,plus_minus,plus_minus_p90,on_off,second_yellow,fouls,fouled,offsides,crosses,interceptions,tkl_won,own_goals,country,league_tier,club_league_difficulty,primary_pos,is_gk,is_df,is_mf,is_fw,gk_save_pct_adj,gls_adj,ast_adj,g_a_adj,sh_adj,sot_adj,npg_adj,tkl_won_adj,interceptions_adj,crosses_adj,fouls_adj,involvement,shot_quality,discipline,fwd_raw,mid_raw,def_raw,gk_ga90_inv,gk_raw,fwd_score,mid_score,def_score,gk_score,trend_gls_p90,trend_ast_p90,trend_g_a_p90,trend_gls_adj,trend_ast_adj,weighted_score,seasons_in_data,form_trend_bonus,pick,position_group,role
TUR-Super Lig,2425,Galatasaray,Ismail Jakobs,SEN,DF,24.0,1999.0,17,14,1181,13.1,0,2,2,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,ismail jakobs||galatasaray||2425,4,0,0.0,0.3,0.0,0.0,,,,,,,,,,,,,,,,,69,36.5,78.0,7,3,30.0,3,2.76,31,9,22,1.68,0.02,0,10,9,0,37,17,20,0,Turkey,2,3.1,DF,False,True,False,False,,0.0,0.4649999999999999,0.4649999999999999,0.93,0.0,0.0,4.732824427480916,4.022900763358779,8.755725190839694,2.366412213740458,0.064516129032258,0.0,0.1526717557251908,,,2.2836564885496182,0.0,,,,80.0486251287719,,,,,,,71.07,2.0,0.0,8,DF,sub
FRA-Ligue 1,2526,Lyon,Moussa Niakhate,SEN,DF,30.0,1996.0,28,26,2399,26.7,0,2,2,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,moussa niakhate||lyon||2526,4,0,0.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,86,88.9,90.0,26,2,30.0,0,1.71,35,24,11,0.41,-0.78,0,33,28,0,3,29,19,0,France,1,4.3,DF,False,True,False,False,,0.0,0.344,0.344,0.6449999999999999,0.0,0.0,3.059925093632959,4.670411985018727,0.4831460674157303,5.3146067415730345,0.0571428571428571,0.0,0.1123595505617977,,,1.3605056179775283,0.0,,,,74.86311258518482,,0.0,0.08,0.08,0.0,0.344,69.0,2.0,0.0,9,DF,alternate
FRA-Ligue 1,2425,Strasbourg,Mamadou Sarr,SEN,DF,18.0,2005.0,27,27,2365,26.3,0,1,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,mamadou sarr||strasbourg||2425,5,0,0.0,0.19,0.0,0.0,,,,,,,,,,,,,,,,,88,77.3,88.0,24,0,,2,1.85,43,28,15,0.57,0.96,0,29,11,0,1,25,22,0,France,1,4.3,DF,False,True,False,False,,0.0,0.172,0.172,0.817,0.0,0.0,3.5969581749049424,4.08745247148289,0.1634980988593155,4.741444866920151,0.0232558139534883,0.0,0.1520912547528517,,,1.6973536121673003,0.0,,,,76.75525129710601,,,,,,,68.13,2.0,0.0,10,DF,alternate
FRA-Ligue 1,2425,Rennes,Mikayil Ngor Faye,SEN,DF,20.0,2004.0,11,7,688,7.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,mikayil ngor faye||rennes||2425,6,3,50.0,0.78,0.39,0.0,0.0,,,,,,,,,,,,,,,,63,22.5,74.0,3,4,42.0,11,0.91,12,11,1,0.13,0.13,0,10,6,0,1,12,12,0,France,1,4.3,DF,False,True,False,False,,0.0,0.0,0.0,3.354,1.677,0.0,6.789473684210527,6.789473684210527,0.5657894736842105,5.657894736842105,0.0,0.0,0.5263157894736842,,,2.848131578947368,0.0,,,,83.21938816990517,,,,,,,66.58,1.0,0.0,11,DF,alternate
FRA-Ligue 1,2526,Monaco,Krépin Diatta,SEN,"MF,DF",27.0,1999.0,18,10,1013,11.3,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,krépin diatta||monaco||2526,7,1,14.3,0.62,0.09,0.0,0.0,,,,,,,,,,,,,,,,56,37.5,78.0,6,8,29.0,0,1.72,21,17,4,0.36,0.2,0,8,10,4,39,15,16,0,France,1,4.3,MF,False,False,True,False,,0.0,0.3869999999999999,0.3869999999999999,2.666,0.3869999999999999,0.0,6.088495575221239,5.707964601769911,14.840707964601767,3.0442477876106198,0.0476190476190476,0.0,0.1769911504424778,,1.3557702697008007,,0.0,,,49.02995562817837,,,0.0,0.09,0.09,0.0,0.3869999999999999,60.07,3.0,0.54,1,MF,starter
ENG-Premier League,2526,Everton,Idrissa Gana Gueye,SEN,MF,37.0,1989.0,23,23,1918,21.3,2,3,5,2,0,0,1,1,0.09,0.14,0.23,0.09,0.23,idrissa gana gueye||everton||2526,28,7,25.0,1.31,0.33,0.07,0.29,,,,,,,,,,,,,,,,83,66.6,83.0,15,0,,0,1.43,25,23,2,0.09,0.09,0,19,27,0,19,28,21,0,England,1,5.0,MF,False,False,True,False,,0.4499999999999999,0.7000000000000001,1.15,6.550000000000001,1.65,0.4499999999999999,4.929577464788732,6.572769953051642,4.460093896713615,4.460093896713615,0.2,0.29,0.1877934272300469,,1.6013450704225354,,0.0,,,50.93701479630028,,,0.09,0.05,0.14,0.4499999999999999,0.2500000000000001,53.29,3.0,0.84,2,MF,backup
ENG-Premier League,2526,Tottenham Hotspur,Pape Matar Sarr,SEN,MF,24.0,2002.0,23,13,1356,15.1,2,3,5,2,0,0,2,0,0.13,0.2,0.33,0.13,0.33,pape matar sarr||tottenham hotspur||2526,16,6,37.5,1.06,0.4,0.13,0.33,,,,,,,,,,,,,,,,59,45.7,89.0,11,10,21.0,2,1.0,20,22,-2,-0.13,0.37,0,26,13,3,7,13,21,0,England,1,5.0,MF,False,False,True,False,,0.65,1.0,1.65,5.300000000000001,2.0,0.65,6.95364238410596,4.304635761589404,2.317880794701987,8.609271523178808,0.25,0.33,0.1324503311258278,,1.8207052980132448,,0.0,,,52.64049956720801,,,-0.01,0.11,0.09,-0.05,0.55,53.08,3.0,0.54,3,MF,sub
FRA-Ligue 1,2425,Monaco,Lamine Camara,SEN,MF,20.0,2004.0,29,25,2054,22.8,2,7,9,2,0,0,10,1,0.09,0.31,0.39,0.09,0.39,lamine camara||monaco||2425,26,9,34.6,1.14,0.39,0.08,0.22,,,,,,,,,,,,,,,,71,67.1,79.0,9,4,21.0,0,1.86,41,26,15,0.66,0.03,1,45,40,0,118,30,40,0,France,1,4.3,MF,False,False,True,False,,0.3869999999999999,1.333,1.677,4.901999999999999,1.677,0.3869999999999999,7.5438596491228065,5.657894736842104,22.25438596491228,8.486842105263158,0.2195121951219512,0.22,0.6578947368421052,,1.9241331407787765,,0.0,,,53.44368871855981,,,,,,,,50.96,2.0,0.0,4,MF,sub
FRA-Ligue 1,2526,Le Havre,Rassoul Ndiaye,SEN,MF,25.0,2001.0,30,27,2341,26.0,4,4,8,4,0,0,2,0,0.15,0.15,0.31,0.15,0.31,rassoul ndiaye||le havre||2526,32,9,28.1,1.23,0.35,0.13,0.44,,,,,,,,,,,,,,,,78,86.7,84.0,13,3,26.0,0,1.0,21,29,-8,-0.31,0.95,0,20,36,5,91,15,27,0,France,1,4.3,MF,False,False,True,False,,0.6449999999999999,0.6449999999999999,1.333,5.289,1.505,0.6449999999999999,4.465384615384616,2.4807692307692304,15.05,3.307692307692308,0.3809523809523809,0.44,0.0769230769230769,,1.423509706959707,,0.0,,,49.55599948320076,,,0.0699999999999999,0.15,0.2299999999999999,0.3009999999999999,0.6449999999999999,50.91,3.0,1.38,5,MF,sub
ESP-La Liga,2425,Rayo Vallecano,Pathé Ciss,SEN,"MF,DF",30.0,1994.0,33,25,2140,23.8,4,1,5,4,0,0,12,0,0.17,0.04,0.21,0.17,0.21,pathé ciss||rayo vallecano||2425,21,6,28.6,0.88,0.25,0.19,0.67,,,,,,,,,,,,,,,,65,62.6,78.0,10,8,25.0,3,1.33,24,32,-8,-0.34,-0.62,0,45,25,0,5,36,25,0,Spain,1,4.8,MF,False,False,True,False,,0.8160000000000001,0.192,1.008,4.224,1.2,0.8160000000000001,5.042016806722689,7.260504201680671,1.0084033613445378,9.07563025210084,0.2083333333333333,0.67,0.5042016806722689,,1.4755086834733897,,0.0,,,49.95980771027427,,,0.12,0.04,0.1599999999999999,0.5760000000000001,0.192,50.77,3.0,0.96,6,MF,sub
ESP-La Liga,2526,Villarreal,Pape Gueye,SEN,MF,27.0,1999.0,25,21,1760,19.6,4,2,6,3,1,1,7,0,0.2,0.1,0.31,0.15,0.26,pape gueye||villarreal||2526,40,11,27.5,2.05,0.56,0.08,0.27,,,,,,,,,,,,,,,,70,63.1,80.0,9,4,23.0,1,1.96,37,21,16,0.82,0.47,0,32,45,2,14,30,20,0,Spain,1,4.8,MF,False,False,True,False,,0.96,0.48,1.488,9.839999999999998,2.688,0.72,4.8979591836734695,7.346938775510203,3.428571428571428,7.83673469387755,0.1621621621621621,0.27,0.3571428571428571,,1.8538650854936567,,0.0,,,52.89800838546478,,,0.04,0.1,0.15,0.1919999999999999,0.48,47.89,2.0,0.9,7,MF,sub
TUR-Super Lig,2526,Konyaspor,Alassane Ndao,SEN,"MF,FW",30.0,1996.0,11,11,790,8.8,2,3,5,2,0,0,0,0,0.23,0.34,0.57,0.23,0.57,alassane ndao||konyaspor||2526,16,4,25.0,1.82,0.46,0.13,0.5,,,,,,,,,,,,,,,,72,29.3,72.0,1,0,,1,1.27,14,15,-1,-0.11,-0.02,0,2,8,4,31,5,7,0,Turkey,2,3.1,MF,False,False,True,False,,0.7130000000000001,1.054,1.767,5.642,1.4260000000000002,0.7130000000000001,2.465909090909091,1.7613636363636362,10.920454545454543,0.7045454545454546,0.3571428571428571,0.5,0.0,,1.1086058441558442,,0.0,,,47.11055191744014,,,0.06,0.3,0.35,0.186,0.93,47.6,3.0,2.1,8,MF,sub
SAU-Pro League,2425,Al-Nassr,Sadio Mané,SEN,"MF,FW",32.0,1992.0,32,32,2820,31.3,14,11,25,12,2,2,4,0,0.45,0.35,0.8,0.38,0.73,sadio mané||al-nassr||2425,89,36,40.4,2.84,1.15,0.13,0.33,,,,,,,,,,,,,,,,88,92.2,88.0,25,0,,0,2.0,72,36,36,1.15,-1.1,0,35,73,20,77,14,27,0,Saudi Arabia,2,2.7,MF,False,False,True,False,,1.215,0.945,2.16,7.668,3.105,1.026,2.329073482428115,1.207667731629393,6.642172523961661,3.0191693290734825,0.3472222222222222,0.33,0.1277955271565495,,0.9527287894923678,,0.0,,,45.90005814803804,,,0.01,0.0799999999999999,0.09,0.0269999999999999,0.2159999999999998,47.5,3.0,0.54,9,MF,alternate
ENG-Premier League,2526,Everton,Iliman Ndiaye,SEN,MF,26.0,2000.0,26,26,2238,24.9,6,3,9,4,2,2,2,0,0.24,0.12,0.36,0.16,0.28,iliman ndiaye||everton||2526,32,17,53.1,1.29,0.68,0.13,0.24,,,,,,,,,,,,,,,,86,77.7,86.0,15,0,,0,1.5,32,31,1,0.04,-0.1,0,26,32,9,45,13,35,0,England,1,5.0,MF,False,False,True,False,,1.2,0.6,1.7999999999999998,6.45,3.4000000000000004,0.8,7.028112449799197,2.6104417670682736,9.036144578313252,5.220883534136547,0.28125,0.24,0.0803212851405622,,1.6260893574297188,,0.0,,,51.12917139891995,,,-0.09,0.12,0.0299999999999999,-0.4500000000000002,0.6,47.48,2.0,0.18,10,MF,alternate
FRA-Ligue 1,2425,Lens,Nampalys Mendy,SEN,MF,32.0,1992.0,10,7,588,6.5,0,1,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,nampalys mendy||lens||2425,3,0,0.0,0.46,0.0,0.0,,,,,,,,,,,,,,,,,59,19.2,78.0,2,3,13.0,15,2.1,10,3,7,1.07,1.22,0,11,12,0,2,10,9,0,France,1,4.3,MF,False,False,True,False,,0.0,0.6449999999999999,0.6449999999999999,1.978,0.0,0.0,5.953846153846153,6.615384615384616,1.323076923076923,7.276923076923077,0.1,0.0,0.3076923076923077,,1.7312884615384616,,0.0,,,51.94611562682597,,,0.0,0.06,0.06,0.0,0.2579999999999999,47.13,2.0,0.36,11,MF,alternate
FRA-Ligue 1,2526,Lorient,Bamba Dieng,SEN,FW,26.0,2000.0,18,12,976,10.8,9,1,10,8,1,1,2,0,0.83,0.09,0.92,0.74,0.83,bamba dieng||lorient||2526,36,20,55.6,3.32,1.84,0.22,0.4,,,,,,,,,,,,,,,,54,36.1,71.0,0,6,20.0,5,1.67,16,10,6,0.55,1.08,0,14,9,7,2,1,2,0,France,1,4.3,FW,False,False,False,True,,3.5689999999999995,0.3869999999999999,3.956,14.275999999999998,7.912,3.182,0.7962962962962962,0.3981481481481481,0.7962962962962962,5.5740740740740735,0.625,0.4,0.1851851851851851,2.8088407407407407,,,0.0,,63.36029346486925,,,,0.1699999999999999,-0.07,0.1,0.7309999999999994,-0.301,59.02,2.0,4.39,1,FW,starter
ITA-Serie A,2324,Empoli,M'Baye Niang,SEN,FW,28.0,1994.0,14,5,708,7.9,6,1,7,2,4,4,1,0,0.76,0.13,0.89,0.25,0.38,m'baye niang||empoli||2324,24,9,37.5,3.05,1.14,0.08,0.22,,,,,,,,,,,,,,,,51,20.7,69.0,0,9,40.0,2,1.29,9,10,-1,-0.13,0.67,0,15,24,9,4,3,2,0,Italy,1,4.6,FW,False,False,False,True,,3.496,0.598,4.093999999999999,14.029999999999998,5.243999999999999,1.15,1.1645569620253162,1.7468354430379744,2.3291139240506324,8.734177215189872,0.7777777777777778,0.22,0.1265822784810126,2.7518375527426158,,,0.0,,62.04407821916884,,,,,,,,,49.64,1.0,0.0,2,FW,backup
GER-Bundesliga,2526,Bayern Munich,Nicolas Jackson,SEN,FW,25.0,2001.0,19,9,760,8.4,6,1,7,6,0,0,1,1,0.71,0.12,0.83,0.71,0.83,nicolas jackson||bayern munich||2526,28,15,53.6,3.32,1.78,0.21,0.4,,,,,,,,,,,,,,,,40,28.1,67.0,3,10,15.0,3,2.53,29,5,24,2.84,0.24,0,13,7,6,1,4,3,0,Germany,1,4.7,FW,False,False,False,True,,3.337,0.564,3.901,15.604,8.366,3.337,1.6785714285714286,2.238095238095238,0.5595238095238095,7.273809523809524,0.2413793103448276,0.4,0.4761904761904761,2.7424973727422004,,,0.0,,61.82841155655103,,,,,,,,,49.46,1.0,0.0,3,FW,sub
FRA-Ligue 1,2526,Lorient,Sambou Soumano,SEN,FW,25.0,2001.0,29,8,922,10.2,4,2,6,4,0,1,2,0,0.39,0.2,0.59,0.39,0.59,sambou soumano||lorient||2526,28,10,35.7,2.73,0.98,0.14,0.4,,,,,,,,,,,,,,,,32,34.1,66.0,0,21,19.0,0,1.31,15,15,0,0.0,0.2,0,15,18,9,0,4,4,0,France,1,4.3,FW,False,False,False,True,,1.677,0.86,2.537,11.739,4.214,1.677,1.6862745098039218,1.6862745098039218,0.0,6.3235294117647065,0.4,0.4,0.196078431372549,1.9361960784313723,,,0.0,,43.21075009812916,,,,,,,,,34.57,1.0,0.0,4,FW,sub
FRA-Ligue 1,2425,Angers,Ibrahima Niane,SEN,FW,25.0,1999.0,24,8,943,10.5,3,1,4,2,1,1,0,0,0.29,0.1,0.38,0.19,0.29,ibrahima niane||angers||2425,30,11,36.7,2.86,1.05,0.07,0.18,,,,,,,,,,,,,,,,39,30.8,79.0,2,16,19.0,1,1.04,13,19,-6,-0.57,0.07,0,15,30,9,2,2,3,0,France,1,4.3,FW,False,False,False,True,,1.247,0.43,1.634,12.297999999999998,4.515,0.817,1.2285714285714284,0.8190476190476189,0.8190476190476189,6.142857142857142,0.3076923076923077,0.18,0.0,1.748553846153846,,,0.0,,38.878052655504426,,,,,,,,,31.1,1.0,0.0,5,FW,sub
INT-Champions League,2425,Red Star,Cherif Ndiaye,SEN,FW,28.0,1996.0,8,7,566,6.3,2,1,3,1,1,1,2,0,0.32,0.16,0.48,0.16,0.32,cherif ndiaye||red star||2425,9,3,33.3,1.43,0.48,0.11,0.33,,,,,,,,,,,,,,,,71,78.6,78.0,1,1,20.0,0,0.9,10,16,-6,-0.95,0.8,0,10,27,6,2,1,1,0,Europe,1,5.5,FW,False,False,False,True,,1.76,0.88,2.64,7.864999999999999,2.64,0.88,0.873015873015873,0.873015873015873,1.746031746031746,8.730158730158731,0.3,0.33,0.3174603174603174,1.6051269841269842,,,0.0,,35.56629713669149,,,,0.07,0.16,0.2299999999999999,0.385,0.88,30.76,1.0,2.31,6,FW,sub
BEL-First Division A,2526,La Louvière,Pape Moussa Fall,SEN,FW,22.0,2004.0,24,16,1550,17.2,8,1,9,7,1,1,3,0,0.46,0.06,0.52,0.41,0.46,pape moussa fall||la louvière||2526,53,20,37.7,3.08,1.16,0.13,0.35,,,,,,,,,,,,,,,,65,52.2,84.0,12,8,26.0,3,0.88,20,23,-3,-0.17,0.46,0,24,30,6,8,5,9,0,Belgium,2,3.2,FW,False,False,False,True,,1.4720000000000002,0.192,1.664,9.856000000000002,3.712,1.312,1.674418604651163,0.930232558139535,1.4883720930232558,4.465116279069767,0.45,0.35,0.1744186046511628,1.6132790697674422,,,0.0,,35.75453045803799,,,,,,,,,28.6,1.0,0.0,7,FW,sub
POR-Primeira Liga,2526,Vitória Guimarães,Alioune Ndoye,SEN,FW,25.0,2001.0,22,7,925,10.3,2,1,3,2,0,0,2,0,0.19,0.1,0.29,0.19,0.29,alioune ndoye||vitória guimarães||2526,38,10,26.3,3.7,0.97,0.05,0.2,,,,,,,,,,,,,,,,42,34.3,76.0,3,15,26.0,2,1.18,11,15,-4,-0.39,-0.24,0,19,10,9,3,2,3,0,Portugal,2,3.4,FW,False,False,False,True,,0.646,0.34,0.986,12.58,3.298,0.646,0.9902912621359222,0.6601941747572815,0.9902912621359222,6.271844660194174,0.2727272727272727,0.2,0.1941747572815534,1.5400003530450133,,,0.0,,34.06250993212296,,,,,,,,,27.25,1.0,0.0,8,FW,alternate
ITA-Serie A,2324,Salernitana,Boulaye Dia,SEN,"FW,MF",26.0,1996.0,17,12,1143,12.7,4,0,4,3,1,1,1,0,0.31,0.0,0.31,0.24,0.24,boulaye dia||salernitana||2324,29,10,34.5,2.28,0.79,0.1,0.3,,,,,,,,,,,,,,,,67,33.4,83.0,8,5,29.0,1,0.35,9,30,-21,-1.65,-0.55,0,11,24,3,1,3,2,0,Italy,1,4.6,FW,False,False,False,True,,1.426,0.0,1.426,10.487999999999998,3.634,1.104,0.7244094488188976,1.0866141732283463,0.3622047244094488,3.9842519685039366,0.4444444444444444,0.3,0.0787401574803149,1.5293296587926506,,,0.0,,33.81612142385866,,,,,,,,,27.05,1.0,0.0,9,FW,alternate
